film_id,title,year,genre,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,decade,primary_genre,arch_0_weight,arch_1_weight,arch_2_weight,arch_3_weight,arch_4_weight,arch_5_weight,dominant_archetype
tt1825683,Black Panther,2018,Action|Adventure|Science Fiction,1.002714,0.176173,0.176205,0.193745,0.997451,-1.287243,-1.395866,0.054209,-0.070286,-0.639856,0.926801,-0.66882,-2.136031,-1.422712,0.853341,0.176445,1.021522,-0.610258,0.944627,1.70784,2010s,Action,0.0,0.029153482014318135,0.30895973735736104,0.19901302752096772,0.0,0.46287375310735307,5
tt9114286,Black Panther Wakanda Forever,2022,Action|Adventure|Science Fiction,1.118811,0.529055,-0.579803,-1.803306,-0.627762,-2.405854,0.595421,0.697496,0.685787,0.033118,0.076469,-0.430988,1.12927,0.637055,-1.201811,-0.010898,0.017929,-0.56251,0.173355,1.929166,2020s,Action,0.17131690527221974,0.34931713105128515,0.0,0.0,0.0,0.4793659636764952,5
tt0947798,Black Swan,2010,Drama|Thriller|Horror,1.226215,0.607068,0.592759,0.005651,1.180455,1.202682,0.616214,-0.518763,1.168117,0.041044,-1.651088,0.617278,1.187507,0.616162,-1.089968,-1.092861,-1.091143,-1.088559,-1.078217,-1.450553,2010s,Drama,0.2469913800462241,0.25626240271661993,0.0,0.49674621723715584,0.0,0.0,3
tt21867434,Blackberry,2023,Comedy|Drama|History,0.494832,-0.342143,1.485448,-0.39065,-1.76078,-0.376121,1.684695,1.696464,0.316017,-0.385651,-1.069997,-1.730428,-1.130405,1.009642,1.010414,0.308384,-0.368776,-0.383162,0.308682,-0.376465,2020s,Comedy,0.482073829571482,0.052778644346050875,0.39626468714477125,0.06888283893769578,0.0,0.0,0
tt7349662,Blackkklansman,2018,Crime|Comedy|Drama|History,1.01338,1.027021,1.583669,-0.648461,-1.215532,0.452963,-1.678514,-0.622959,-1.17142,-0.623739,1.014344,0.998504,1.006337,-1.217087,-0.09739,1.024101,0.914078,-0.659878,-1.21559,0.116176,2010s,Crime,0.34194876816797587,0.0,0.0,0.2724432061235014,0.0,0.38560802570852265,5
tt0120611,Blade,1998,Horror|Action,0.137613,-0.358717,-0.322085,-0.952906,-2.639956,-1.555384,0.228381,-0.291424,0.27601,0.209785,0.152012,-0.928938,-0.314495,1.462969,0.838924,-0.260515,0.618066,1.468801,1.481912,0.749948,1990s,Horror,0.31696343148150147,0.0,0.056633269730341565,0.0,0.09677775796196647,0.5296255408261906,5
tt0083658,Blade Runner,1982,Science Fiction|Drama|Thriller,-0.059125,-1.699888,-1.044398,-0.726088,-0.088649,-0.900558,-0.07106,0.727125,-0.902778,-0.900387,0.572275,-0.105545,1.546246,1.545938,-0.885826,1.50732,-0.088731,-0.887927,0.727394,1.734663,1980s,Science Fiction,0.2238139911202439,0.049195507471570164,0.05967218085681214,0.0,0.6496457317292614,0.017672588822112433,4
tt1856101,Blade Runner 2049,2017,Science Fiction|Drama,0.364994,0.318242,0.313153,0.357547,-1.587541,-1.483021,0.145127,0.348194,1.136896,0.416671,1.325509,-0.599262,1.332624,0.349129,-0.61719,-2.504059,-0.606408,-0.621897,0.308758,1.302533,2010s,Science Fiction,0.0006234912987053504,0.6738333213186728,0.0,0.0,0.10616039423935943,0.2193827931432625,1
tt0445934,Blades Of Glory,2007,Comedy,0.678057,-1.642466,-1.679565,-1.193038,-0.196166,-0.240536,-0.713295,-0.260169,-0.288772,0.24481,0.675159,-0.71909,1.13731,1.612349,0.675131,-0.265118,-1.177747,0.635114,0.68609,2.031943,2000s,Comedy,0.11722580441791677,0.14980365046164507,0.0,0.0,0.579541052823837,0.15342949229660108,4
tt0109288,Blankman,1994,Adventure|Comedy|Family|Action|Crime,-0.003188,0.017325,-0.904342,-0.95044,-0.89276,0.924597,-0.891099,-0.890913,0.938144,0.923934,0.175511,1.82049,0.038039,0.012834,-0.894591,-1.835851,-0.957959,0.949561,1.930965,0.489741,1990s,Adventure,0.0,0.5283122583915403,0.0,0.0,0.3038112161709042,0.16787652543755557,1
tt7242142,Blindspotting,2018,Comedy|Crime|Drama,-0.157513,1.371212,0.692753,0.688374,-0.143187,0.695867,-0.137146,1.347925,0.700783,1.495428,0.677431,-1.025347,-1.655769,-0.969771,-0.973456,-0.991536,0.483097,-0.981545,0.691999,-1.809598,2010s,Comedy,0.18202199336442712,0.4519955944798868,0.07218819244127878,0.29379421971440733,0.0,0.0,1
tt14858658,Blink Twice,2024,Mystery|Thriller,-0.455063,0.111281,1.230696,1.798011,0.648162,-0.456337,1.24178,0.72236,0.110289,0.094691,-1.575845,-1.574955,-1.020724,-0.446434,1.235486,-0.996565,-1.579371,-0.436652,0.677478,0.671711,2020s,Mystery,0.0,0.1558914702642404,0.42666085424074784,0.4174476754950117,0.0,0.0,2
tt15939198,Blitz,2024,War|Drama|History,-0.673338,0.023031,-0.673209,-0.669217,0.718855,0.725175,0.003168,0.745927,0.744003,0.761083,0.750965,-0.014156,-2.691531,-2.107204,-0.670227,0.053838,0.728725,0.747411,0.040336,1.456364,2020s,War,0.0,0.35615535247060237,0.6438446475293976,0.0,0.0,0.0,2
tt1655389,Blonde,2022,Drama,-0.147489,-1.07395,-1.052968,0.787681,0.585493,-0.969012,-1.031836,-1.034739,1.695125,0.786351,-1.047494,0.779685,1.708288,-1.046205,-0.138995,1.663168,-0.132785,-0.130631,0.802573,-1.002262,2020s,Drama,0.4726588543453417,0.09712725078567545,0.010906814173822004,0.10099585305300324,0.3183112276421575,0.0,0
tt0450259,Blood Diamond,2006,Drama|Thriller|Action,-0.037207,0.001386,-0.035143,-0.700118,-1.330868,-0.054965,0.646144,0.60885,-0.032636,-0.7798,-0.078465,0.621511,1.266128,0.558908,-1.974524,-0.640288,-1.9495,0.617867,1.886898,1.405822,2000s,Drama,0.0,0.45951796637190984,0.045432757744880814,0.0,0.3231888421497806,0.1718604337334286,1
tt1634106,Bloodshot,2020,Action|Science Fiction|Adventure,1.481856,0.804921,0.137582,1.463,0.247908,0.135162,-0.386184,0.811229,0.134831,-0.538312,-0.540172,-1.871915,-2.447268,-0.535452,-1.175784,-0.524226,0.799931,0.797871,0.790259,0.414764,2020s,Action,0.0,0.016246045572077383,0.5318332669971122,0.38674181443779293,0.0,0.06517887299301739,2
tt2334873,Blue Jasmine,2013,Drama,0.228517,0.225796,-4.015888,-0.117977,0.232281,0.243112,0.243418,0.241759,0.240979,0.240433,0.238335,0.224305,0.23138,0.237319,0.237748,0.236866,0.23753,0.239556,0.238735,0.23728,2010s,Drama,0.40891238286293136,0.16305059779205777,0.20345825676904675,0.0,0.22457876257596412,0.0,0
tt32536315,Blue Moon,2025,History|Drama|Comedy,-0.265654,-0.915291,-1.700381,0.430089,0.411928,-0.265231,1.104206,1.822003,1.827514,-0.26034,-0.970991,-0.149623,-0.267366,-0.265542,1.127197,-0.958919,-1.647143,0.424941,1.126301,-0.607698,2020s,History,0.2996696800624109,0.36410810300283375,0.33622221693475546,0.0,0.0,0.0,1
tt2359024,Blue Ruin,2014,Crime|Thriller,1.744535,0.40916,-1.005417,1.816211,-0.954268,-1.026114,-1.144084,-0.997742,-1.012677,0.341037,-1.003015,-0.989838,0.3591,0.327953,-0.748693,0.276473,1.655346,0.329403,0.660514,0.962117,2010s,Crime,0.10190441298348567,0.0,0.02264557517885575,0.2149113395301037,0.0,0.6605386723075549,5
tt1120985,Blue Valentine,2010,Drama|Romance,0.394158,0.389953,0.906194,1.363444,-1.088288,-1.138416,-1.138887,-0.116134,0.393484,1.41878,0.900774,-0.62888,-0.118424,0.38381,-1.544097,-1.656234,-1.141502,-0.115233,1.38498,1.150518,2010s,Drama,0.0,0.5807012424604319,0.0,0.0686074789797281,0.013964502771167328,0.3367267757886727,1
tt0090756,Blue Velvet,1986,Mystery|Thriller|Crime,-0.219561,0.955676,0.391449,-0.269212,0.370118,-1.040334,-0.893741,-0.267122,1.079581,1.631719,-0.354026,-0.250005,1.024903,-0.168641,-2.163517,-0.306349,-0.236896,-1.261084,-0.286861,2.263904,1980s,Mystery,0.0,0.5837690390718937,0.0,0.05360540339733674,0.1453863530972588,0.21723920443351075,1
tt0082089,Body Heat,1981,Thriller|Crime,-0.868103,0.602052,0.658733,0.763887,1.362189,-0.114242,1.352582,-1.610284,-0.952223,-0.121416,1.821216,-0.166671,-0.960995,-0.892716,-0.138731,0.611389,-0.872785,-1.609092,-0.207161,1.342369,1980s,Thriller,0.0,0.20468950560470558,0.06355297075518053,0.42220102236499735,0.30955650127511647,0.0,3
tt1727824,Bohemian Rhapsody,2018,Music|Drama,-0.868026,0.434439,-0.373902,-0.760772,-0.361694,0.84897,0.429472,0.038296,0.850306,-0.36241,1.225983,1.238981,0.809373,-1.992997,-0.78305,-0.843083,-1.615817,-0.785173,1.201886,1.669218,2010s,Music,0.0,0.6429906997261354,0.06261507689334417,0.0,0.29439422338052046,0.0,1
tt10168670,Bones And All,2022,Horror|Romance|Drama,-1.487668,-2.31771,-0.124905,0.670317,0.671632,-0.176928,0.664133,0.641466,-0.101558,-0.085545,-0.767201,-0.799958,0.03087,2.126635,-0.930232,0.594342,1.487314,0.849795,-0.121436,-0.823362,2020s,Horror,0.4135259129898938,0.0,0.3161397759568637,0.006153727344617074,0.26418058370862535,0.0,0
tt0118749,Boogie Nights,1997,Drama,0.883355,0.456796,-0.411427,0.020782,0.432367,0.025307,0.965358,1.748252,2.174567,0.882645,0.002417,0.435699,-0.404609,-1.259431,-1.212142,-0.799786,-0.809947,-1.250216,-1.689239,-0.190748,1990s,Drama,0.19540239454487646,0.730581161341069,0.0,0.07401644411405468,0.0,0.0,1
tt1489887,Booksmart,2019,Comedy,0.683943,1.233833,1.953468,0.515857,-1.444175,-0.248398,-0.930628,0.523742,1.239077,0.52221,-0.871717,-0.905917,-0.945353,0.520436,1.243512,-0.868755,-0.207964,-1.625489,-0.909806,0.522124,2010s,Comedy,0.27854043992095323,0.2391564058654628,0.0,0.35197076404818567,0.0,0.1303323901653983,3
tt23472210,Bookworm,2024,Adventure|Family|Comedy|Drama,-0.172187,-1.559036,0.503171,-0.877054,-1.570275,0.513424,1.207651,-0.129393,-0.17176,0.50842,-0.86487,-0.880181,-0.871629,-0.177337,0.532172,0.530282,-0.829963,0.528947,1.170381,2.609234,2020s,Adventure,0.0,0.09357521458556159,0.5747079583913024,0.0,0.2514628507026343,0.08025397632050162,2
tt0103859,Boomerang,1992,Comedy|Romance,0.79956,2.121681,0.761743,0.047759,0.684758,0.796923,-0.68557,-1.406325,1.451717,-0.688294,-0.682171,0.051674,0.050911,-1.414667,-1.41915,0.793467,0.764135,-0.673224,-1.409977,0.055051,1990s,Comedy,0.20279511507690334,0.07645343220994744,0.013564350452149475,0.5695901078846519,0.0,0.13759699437634795,3
tt0118750,Booty Call,1997,Comedy,-1.775297,-1.895868,-1.097453,0.347294,0.46266,1.277046,2.0818,1.28461,-1.099898,-0.25636,0.486689,-0.306653,-0.302714,-1.091153,-0.394754,0.431008,0.479744,0.539955,0.460051,0.36929,1990s,Comedy,0.16445852680141693,0.06652290408469383,0.6084196451241468,0.0,0.1605989239897426,0.0,2
tt13143964,Borat Subsequent Moviefilm,2020,Comedy,0.189081,0.147591,-1.862504,0.167598,2.074259,0.151053,-0.79031,1.11048,0.164389,0.16436,0.163863,-0.792004,-1.754836,0.150044,0.150864,1.111914,1.121046,0.159284,0.146048,-1.97222,2020s,Comedy,0.5138005706910783,0.0,0.2815752648902174,0.20462416441870426,0.0,0.0,0
tt0096969,Born On The Fourth Of July,1989,Drama|War,1.437411,1.408795,2.033161,0.215816,0.196043,0.809007,-0.995391,-0.400992,-0.398458,-0.385363,-0.407171,-0.947051,-0.401908,-1.555387,-1.013076,-0.539404,-0.426858,-0.40473,-0.281404,2.056961,1980s,Drama,0.0,0.11355130582051441,0.06716182343924329,0.5220789607412317,0.0,0.2972079099990105,3
tt17527468,Bottoms,2023,Comedy,-0.005011,0.134769,-1.421229,-1.45388,-0.45699,-0.43816,-1.455701,1.618677,1.114266,0.072501,-0.431911,-0.336801,-0.941012,0.597239,0.046895,-0.420969,0.084582,0.081529,1.029231,2.581974,2020s,Comedy,0.0008456247605929979,0.26953078348850623,0.29013693804877605,0.0,0.16843315088134195,0.27105350282078255,2
tt0115736,Bound,1996,Drama|Thriller|Crime,2.312163,1.782996,1.245202,-0.384051,-0.389109,-0.822783,0.202154,-0.365569,0.694022,-0.844492,-0.917589,-0.383074,0.60915,-0.436336,-1.434584,-0.389214,-1.468135,-0.400224,0.175853,1.213619,1990s,Drama,0.0,0.27183169852381434,0.0,0.3335979300733999,0.0,0.3945703714027857,5
tt0131325,Bowfinger,1999,Comedy,0.574169,-0.882188,-1.529426,-0.853061,-0.1279,-1.588913,-1.599415,0.596614,1.305177,1.301616,0.597641,0.607257,-0.126138,0.592093,-0.154351,1.295387,-1.511686,-0.15998,1.323705,0.339398,1990s,Comedy,0.2974591333440617,0.32966628073182774,0.0,0.0,0.18214372702842693,0.19073085889568359,1
tt7008872,Boy Erased,2018,Drama,0.390987,1.588799,1.572358,0.929707,0.29788,-0.978195,-0.861694,-1.593858,-0.94873,-0.977911,-2.241326,0.258699,-0.332307,-0.323157,1.029569,0.293286,0.238326,0.302782,0.300738,1.054045,2010s,Drama,0.0,0.0,0.0,0.47273113806987527,0.05642447851643451,0.4708443834136902,3
tt1065073,Boyhood,2014,Drama,-1.697513,0.231468,0.225746,-0.43901,1.549579,-0.466875,-1.790766,-1.109732,0.220117,0.198036,0.77473,1.566473,0.890571,-1.115033,-1.033283,0.912592,1.465191,-0.399663,-0.426269,0.443641,2010s,Drama,0.18635411284107703,0.09005187454850389,0.0,0.19186207699925031,0.5317319356111687,0.0,4
tt0101507,Boyz N The Hood,1991,Crime|Drama,-0.139243,-1.071537,-1.043071,-0.132922,-0.943489,0.861436,1.737009,-0.19845,1.730559,-0.133268,0.78566,0.061911,-0.113663,-0.192744,1.717766,0.77486,0.05815,-1.979428,-1.275869,-0.503667,1990s,Crime,0.7129745004252489,0.2337891532920131,0.05323634628273802,0.0,0.0,0.0,0
tt5884230,Brads Status,2017,Comedy|Drama,-1.953161,-1.949799,-0.079382,0.472825,0.967625,-0.166884,-1.386425,-0.743077,0.458343,-0.10976,0.368873,-0.142079,-0.741379,-0.135807,1.024965,1.665519,1.063269,-0.141052,-0.138311,1.665698,2010s,Comedy,0.1485173892670683,0.0,0.2943350796662058,0.0,0.5571475310667259,0.0,4
tt0103874,Bram Stokers Dracula,1992,Romance|Horror,0.734596,1.55859,0.608482,-0.090487,0.735155,0.735747,-1.007522,0.772836,0.737911,1.564511,-0.070547,-1.736078,-0.108324,-0.1027,-0.819054,-0.100281,-2.55133,-0.845103,-0.109732,0.093331,1990s,Romance,0.06488799248874816,0.5326887048404797,0.0,0.40242330267077225,0.0,0.0,1
tt0112573,Braveheart,1995,Action|Drama|History|War,1.417619,-1.810769,-0.102015,1.628029,0.795251,-0.09874,-0.922901,0.757748,0.776604,-0.093021,-0.945315,-0.903938,-0.109562,-1.818327,-0.027739,-0.09275,0.797361,-0.955652,0.040295,1.667822,1990s,Action,0.024269358090438904,0.17676491166835412,0.4688765340405102,0.2491915981864976,0.02676337587898431,0.05413422213521481,2
tt0401997,Breach,2007,Drama|Thriller|Crime|History,1.901734,1.356227,0.050383,-1.223127,-1.216308,0.074499,1.381368,0.711962,-0.5726,-1.163782,-0.737489,-0.57319,0.182697,-0.503621,-0.485967,0.687114,1.287604,0.660829,0.051999,-1.87033,2000s,Drama,0.5582945849886239,0.0,0.16024426903932992,0.16618031447733286,0.0,0.11528083149471327,0
tt5716464,Breathe,2017,Drama|Romance,0.703632,1.978702,0.027943,-1.359648,-2.638896,-0.700007,-0.64477,-0.682725,0.6597,1.297136,0.641486,0.001927,-0.545801,0.638157,0.010674,0.652334,-0.669548,-0.671026,0.652026,0.648704,2010s,Drama,0.27514073567331604,0.2493662615751286,0.0,0.0,0.0,0.47549300275155537,5
tt0393109,Brick,2005,Drama|Mystery|Crime,1.08772,-0.389133,-0.381027,1.793796,-0.221098,0.35189,-1.128166,-1.875375,0.334442,0.384828,0.968015,-1.070168,0.356479,-1.872334,-0.399971,-1.159733,0.94373,1.12825,0.436508,0.711348,2000s,Drama,0.0,0.16068449913944727,0.13985101332418046,0.2785332170191472,0.036344619724079756,0.3845866507931453,5
tt0144120,Bride Of Chucky,1998,Horror|Comedy,0.619234,0.037008,-0.565427,-0.527594,1.091273,1.775372,-0.565338,-1.144479,0.080104,1.208453,-0.442026,-1.035819,-0.544604,-0.561073,-1.703337,-0.647745,0.09006,-0.520178,1.194843,2.161274,1990s,Horror,0.0,0.3079370173060117,0.4025067274518778,0.13378474624543057,0.07849159046099329,0.07727991853568668,2
tt1478338,Bridesmaids,2011,Comedy|Romance,-0.212132,-0.216349,1.001601,1.602733,1.596392,0.401585,0.999169,-0.811875,-1.416835,-1.423947,-0.822237,0.851174,-0.215466,-0.206102,-0.212379,-1.424789,-1.418273,-0.215628,0.986889,1.156468,2010s,Comedy,0.0,0.0,0.07670554038864819,0.5688989751070769,0.354395484504275,0.0,3
tt3682448,Bridge Of Spies,2015,Thriller|Drama,1.436308,-0.66872,-1.349465,0.013645,0.688207,0.702786,0.001215,-0.019903,0.022978,-1.362099,0.012179,-0.670897,0.015078,-0.670012,-1.194063,-0.656926,-0.652444,0.185002,1.39593,2.7712,2010s,Thriller,0.0,0.22825306433030665,0.44322403944776656,0.027651852168438684,0.10098163590012438,0.19988940815336387,2
tt1473832,Bridget Joness Baby,2016,Drama|Comedy|Romance,0.866747,0.873107,1.3367,0.87055,-0.080579,-0.966216,-0.972353,-0.970334,0.891741,1.799693,0.87837,-0.506855,-0.982307,-0.509968,0.843395,-0.044231,-1.424501,-1.892336,-0.507173,0.49655,2010s,Drama,0.15210960625709938,0.39874046723371986,0.0,0.3225690792884577,0.0,0.12658084722072305,1
tt0243155,Bridget Joness Diary,2001,Comedy|Romance|Drama,-1.75138,-0.807079,1.345113,-0.285837,-2.435863,-0.261416,0.77942,0.789379,0.800811,-1.349875,0.247089,-0.779996,0.739557,-0.294096,-0.326272,0.260582,0.786124,0.914078,0.348059,1.281601,2000s,Comedy,0.20873441654050273,0.058032067484901646,0.41942306848204175,0.0,0.3138104474925538,0.0,2
tt5519340,Bright,2017,Fantasy|Action|Thriller,1.552329,0.079306,0.867466,-0.636113,-1.372366,-0.666664,-1.328381,-0.556645,-0.640408,0.841679,0.220389,-1.292463,1.56907,0.844612,1.549303,0.912491,-0.665262,-1.263326,-0.615776,0.600758,2010s,Fantasy,0.4706908400257284,0.0,0.0,0.11343904427027683,0.019527058191503667,0.39634305751249105,0
tt7752126,Brightburn,2019,Horror|Science Fiction,1.331343,1.837316,1.38916,0.34761,0.326464,-0.214278,0.352158,-0.620357,0.357822,0.052075,0.358829,-0.617175,-1.610907,-1.12203,-0.108964,-0.69227,-1.589449,-1.05781,-0.519347,1.799811,2010s,Horror,0.0,0.36394278583419926,0.0,0.4493182203034673,0.0,0.18673899386233353,3
tt0092699,Broadcast News,1987,Comedy|Romance,-0.070492,1.013699,-0.064928,0.468997,-0.610504,0.442672,-0.068241,0.474282,0.490012,1.562833,0.474362,-1.710291,1.016064,1.014678,-0.088853,-1.70821,-0.697232,-2.258436,-0.702401,1.021987,1980s,Comedy,0.14660116730313946,0.5821751438589657,0.0,0.1704053927930989,0.10081829604479592,0.0,1
tt0388795,Brokeback Mountain,2005,Drama|Romance,-0.601516,-2.262958,0.916871,0.925733,0.748934,0.057925,1.107487,0.929987,1.690375,-0.317133,-1.466438,0.108139,-1.465097,-0.668051,-0.667491,0.124571,0.123861,-0.648972,0.12353,1.240242,2000s,Drama,0.037982600857100694,0.29011597572465825,0.6088999837218951,0.05857099780225135,0.0044304418940945296,0.0,2
tt0115759,Broken Arrow,1996,Action|Thriller,0.312962,1.186395,1.098368,0.287489,0.23872,-0.559688,-1.382939,0.263988,-1.375147,-0.556009,-0.557062,-1.383887,-0.514563,-0.548949,-0.536158,-0.495972,1.1109,-0.537819,1.921326,2.028043,1990s,Action,0.0,0.0,0.2713521228914844,0.25224331152883095,0.0,0.4764045655796846,5
tt2381111,Brooklyn,2015,Romance|Drama|History,-1.272286,-2.725885,-0.172982,-0.080864,-1.744765,0.36099,0.449726,0.779051,1.403137,0.882254,-0.151843,0.871571,1.399047,-0.239507,-0.671499,0.360103,0.862546,-0.178174,-0.168468,0.037845,2010s,Romance,0.40802809453762834,0.26675221691519546,0.02921402252556659,0.0,0.29600566602160955,0.0,0
tt0103893,Buffy The Vampire Slayer,1992,Action|Comedy|Horror,0.422627,-0.398514,0.430259,0.472198,-0.373241,0.416951,0.428689,-0.384114,-2.015797,-1.187079,-0.326773,1.29523,2.067519,-1.09625,-1.041799,-0.389659,0.427825,1.265344,1.188115,-1.201532,1990s,Action,0.2074208135760116,0.0,0.01023915762239012,0.34158521820258375,0.31252010163367216,0.1282347089653423,3
tt12300742,Bugonia,2025,Science Fiction|Thriller|Comedy,-0.100473,1.011131,1.569713,-0.096955,0.45739,0.457917,0.0219,-0.671319,-1.683708,-0.124924,-0.1096,-1.215569,-1.787892,-1.780685,0.949774,1.551601,0.455124,1.025693,0.450982,-0.380099,2020s,Science Fiction,0.16699872982022196,0.0,0.4111597291259294,0.3427537409051732,0.0,0.07908780014867542,2
tt1462758,Buried,2010,Thriller,0.794483,0.193033,-0.593314,-1.383723,-1.350659,-0.592865,-0.593768,-0.592666,-0.615018,-0.498353,-1.342692,0.200819,1.078058,2.385004,0.184585,0.194424,0.190208,-0.56365,1.123964,1.78213,2010s,Thriller,0.18559395846456017,0.0,0.0,0.0,0.3476765959543266,0.46672944558111323,5
tt0887883,Burn After Reading,2008,Comedy|Drama,0.80165,-0.54674,0.104286,0.815983,2.200955,0.811949,-0.419556,0.820687,1.492066,-0.555549,-1.242538,0.062103,-0.442224,-1.243702,0.766953,-1.247079,-0.569213,0.174293,0.135943,-1.920266,2000s,Comedy,0.24551926492304924,0.13364886935043047,0.1180597186619122,0.502772147064608,0.0,0.0,3
tt2503944,Burnt,2015,Drama,-0.26463,0.545056,0.54745,-1.040831,0.528398,1.350299,1.306244,0.542369,-1.844308,-0.247339,2.128991,-0.246486,-0.250398,-1.041937,-0.252781,-1.037488,-0.959355,-1.042717,-0.058894,1.338357,2010s,Drama,0.0,0.45462080099973684,0.14587967052966197,0.214917057622713,0.18458247084788815,0.0,1
tt0080487,Caddyshack,1980,Comedy,1.726877,1.642218,1.687778,0.151752,-0.646577,0.137915,-1.418116,-0.830762,0.141285,0.920965,0.93959,0.140886,-1.419398,-1.422906,-1.434433,-0.621351,0.137624,0.135944,0.113739,-0.083031,1980s,Comedy,0.0,0.2996877211288212,0.0,0.36518231917444743,0.0,0.3351299596967314,3
tt5726616,Call Me By Your Name,2017,Romance|Drama,0.191418,0.180553,-1.065006,-2.332047,-2.28218,1.4947,0.189906,1.487554,0.184102,0.171936,1.376096,0.164444,0.404221,0.183744,0.181335,0.070616,0.177609,0.189284,0.19091,-1.159196,2010s,Romance,0.6613843198884545,0.2970238772350541,0.02236587209272928,0.0,0.0,0.019225930783762227,0
tt4595882,Can You Ever Forgive Me,2018,Drama|Crime|Comedy,-0.14411,1.027437,1.616143,-0.139917,-0.137196,0.439908,0.437885,-0.141105,2.131541,1.029034,0.989578,-0.736559,-1.300087,-1.305795,-1.883181,-0.725529,-0.728701,-0.729764,-0.138907,0.439325,2010s,Drama,0.0,0.708119763785864,0.11289390741092056,0.1789863288032154,0.0,0.0,1
tt0103919,Candyman,1992,Drama|Horror|Thriller,0.559562,1.303691,2.092517,1.336975,-0.21525,-0.838179,-0.200659,-0.96771,-0.975476,-0.287596,-0.99421,-0.964112,-1.714026,-0.219406,-0.19204,-0.975715,0.565888,1.43771,0.658352,0.589684,1990s,Drama,0.0,0.0,0.1746531141176368,0.46060014032640384,0.0,0.3647467455559594,3
tt9347730,Candyman,2021,Horror|Thriller,1.777641,1.064478,0.114933,-1.372015,1.042929,-0.408709,0.226311,-1.352183,-0.502417,-1.353626,-1.367245,-1.382886,0.067309,1.062344,1.094702,0.927549,0.235996,-0.575761,1.052448,-0.351797,2020s,Horror,0.3238291059431343,0.0,0.03590893730161304,0.3080568677222085,0.0,0.332205089033044,5
tt8267604,Capernaum,2018,Drama,-0.72158,0.820163,0.650768,0.794415,-0.717558,-0.712134,0.931353,1.540337,1.557353,0.793065,0.042145,-1.450193,-0.710747,0.726326,-0.701524,-2.16786,0.049836,0.887427,-0.711579,-0.900013,2010s,Drama,0.25675020517731284,0.5131955760791724,0.1273756928557042,0.1026785258878106,0.0,0.0,1
tt0379725,Capote,2005,Crime|Drama,0.998913,-0.041641,0.97206,1.50052,0.418726,-0.652584,0.406609,1.044766,0.972973,0.409296,0.963145,-0.040223,-0.118134,0.422002,-1.206335,-1.256196,-2.278799,-1.7417,-0.662034,-0.111365,2000s,Crime,0.010898149070785706,0.6762691317302755,0.0,0.31283271919893885,0.0,0.0,1
tt0458339,Captain America The First Avenger,2011,Action|Adventure|Science Fiction,1.158303,-0.959097,-0.21695,0.536584,0.491964,1.131891,0.460255,-1.430416,0.492955,0.327585,-0.924952,0.483851,-0.258895,-0.223344,-2.96133,-0.904937,0.488784,0.50245,0.480651,1.32465,2010s,Action,0.0,0.33773131926405703,0.3075681533477743,0.19425248550663624,0.0850376982982876,0.07541034358324471,1
tt3553976,Captain Fantastic,2016,Adventure|Drama,0.930669,0.849039,-0.454187,-1.132418,-0.40052,-0.418111,-0.460481,-0.451707,-1.003897,0.920688,0.909827,0.220459,-0.444479,-1.801163,-1.775299,-0.45687,0.887485,1.58284,1.584963,0.913162,2010s,Adventure,0.0,0.2619434154047203,0.15817613287390356,0.0,0.0,0.5798804517213761,5
tt0106519,Carlitos Way,1993,Crime|Drama|Thriller,0.717342,0.722352,0.100735,0.11294,0.152057,0.724894,2.014525,1.388898,1.341444,0.727898,-0.563506,-1.205529,-0.582718,-0.556066,-1.851203,-1.217504,-1.137273,-1.186617,0.170425,0.126905,1990s,Crime,0.0,0.6521329227638621,0.19285494727595437,0.1550121299601835,0.0,0.0,1
tt1692486,Carnage,2011,Comedy|Drama,2.554299,1.712097,1.74234,0.061386,-0.772397,0.057512,0.05429,-0.104692,0.06033,0.786871,-0.784955,-0.784126,-0.785512,-0.783425,-0.777929,-0.771003,-0.776673,-0.782246,0.879744,-0.785912,2010s,Comedy,0.047594455944281376,0.26313697531470404,0.0,0.48229400323345284,0.0,0.20697456550756163,3
tt2402927,Carol,2015,Romance|Drama,0.710214,-0.393002,0.095777,-0.503381,0.103987,1.928834,0.056738,-1.753453,-1.148934,-1.015223,-1.743563,0.088243,0.696457,0.566101,-0.518656,-0.018433,1.347661,-0.526424,0.105685,1.921373,2010s,Romance,0.0,0.0,0.2373232697905922,0.28065981051212174,0.37936200240149837,0.10265491729578771,4
tt0112641,Casino,1995,Crime|Drama,1.083358,1.373184,0.663324,1.45747,2.214257,0.735377,0.360682,0.724133,-0.399723,-0.76549,-1.109219,-1.114817,-0.765101,-0.772981,-0.696144,-0.755082,-1.122963,-1.125723,-0.375226,0.390682,1990s,Crime,0.0,0.10194269792816246,0.14233282310815273,0.7557244789636848,0.0,0.0,3
tt0381061,Casino Royale,2006,Adventure|Action|Thriller,1.177704,1.169034,-1.166688,-0.220858,1.186576,0.247642,0.760901,0.608687,0.295312,1.205553,0.270468,-1.135025,-0.678225,-0.639746,-1.56704,-2.547321,0.260262,0.277774,-0.21863,0.713621,2000s,Adventure,0.0,0.6020054918781897,0.24262407744055361,0.1553704306812566,0.0,0.0,1
